,acc,f1,mcc,auc,model,embedding_name,embedding_type,original_dim_number,compression,compression_name,compression_dim,is_seed,seed
34,0.8421052631578947,0.845360824742268,0.6932713207899022,0.8935555555555555,h2o,struc2vec_dim_128_umap_16_seed_2,struc2vec,128,True,umap,128,True,2
35,0.8526315789473684,0.8444444444444444,0.7044444444444444,0.8922222222222222,h2o,bitcoin_otc_gf_nbrs_umap_16_seed_1,graph_features,0,True,umap,0,True,1
36,0.8421052631578947,0.8431372549019609,0.688653724024566,0.9142222222222222,h2o,rolx_dim_128_umap_16_seed_1,rolx,128,True,umap,128,True,1
37,0.8526315789473684,0.8409090909090908,0.7044171619601578,0.8906666666666666,h2o,bitcoin_otc_gf_nbrs_umap_16_seed_2,graph_features,0,True,umap,0,True,2
38,0.8526315789473684,0.8409090909090908,0.7044171619601578,0.9031111111111112,h2o,bitcoin_otc_gf,graph_features,0,False,no_compression,0,False,NA
39,0.8526315789473684,0.8372093023255814,0.7056681087273228,0.872,h2o,pygn_gf_cols_dim_64,pygn_gf,64,False,no_compression,64,False,NA
40,0.8421052631578947,0.8367346938775511,0.6854365268376293,0.9102222222222223,h2o,rolx_dim_64,rolx,64,False,no_compression,64,False,NA
41,0.8315789473684211,0.8367346938775511,0.6747192613681456,0.8793333333333334,h2o,pygn_degree_cols_dim_32_pca_16,pygn_degree,32,True,pca,32,False,NA
42,0.8421052631578947,0.8351648351648352,0.6838368593762302,0.8851111111111111,h2o,bitcoin_otc_gf_pca_16,graph_features,0,True,pca,0,False,NA
43,0.8315789473684211,0.8316831683168316,0.6631316534019394,0.8782222222222222,h2o,struc2vec_dim_128_umap_16_seed_0,struc2vec,128,True,umap,128,True,0
44,0.8210526315789474,0.8316831683168316,0.6631316534019394,0.8568888888888888,h2o,struc2vec_dim_64_umap_16_seed_0,struc2vec,64,True,umap,64,True,0
45,0.8421052631578947,0.8314606741573033,0.6831336751633654,0.8817777777777778,h2o,struc2vec_dim_16,struc2vec,16,False,no_compression,16,False,NA
46,0.8421052631578947,0.8314606741573033,0.6831336751633654,0.884888888888889,h2o,struc2vec_dim_128_umap_16_seed_1,struc2vec,128,True,umap,128,True,1
47,0.8315789473684211,0.8297872340425533,0.6660748630287956,0.8822222222222222,h2o,pygn_gf_cols_dim_32,pygn_gf,32,False,no_compression,32,False,NA
48,0.8315789473684211,0.8297872340425533,0.6660748630287956,0.8788888888888888,h2o,rolx_dim_32_umap_16_seed_2,rolx,32,True,umap,32,True,2
49,0.8421052631578947,0.8282828282828282,0.6836559403266641,0.914,h2o,bitcoin_otc_gf_nbrs_emb_umap_16_seed_2,graph_features,0,True,umap,0,True,2
50,0.8421052631578947,0.8275862068965518,0.6836559403266641,0.8740000000000001,h2o,pygn_degree_cols_dim_32_umap_16_seed_2,pygn_degree,32,True,umap,32,True,2
51,0.8105263157894737,0.8269230769230769,0.6541352036208022,0.8797777777777778,h2o,pygn_degree_cols_dim_32_umap_16_seed_1,pygn_degree,32,True,umap,32,True,1
52,0.8315789473684211,0.8260869565217391,0.6635602864420872,0.8768888888888888,h2o,pygn_gf_cols_dim_128_umap_16_seed_2,pygn_gf,128,True,umap,128,True,2
53,0.8315789473684211,0.8260869565217391,0.6635602864420872,0.8706666666666666,h2o,rolx_dim_32_umap_16_seed_1,rolx,32,True,umap,32,True,1
54,0.8105263157894737,0.8235294117647058,0.6454972243679028,0.8568888888888888,h2o,pygn_degree_cols_dim_8,pygn_degree,8,False,no_compression,8,False,NA
55,0.8315789473684211,0.8222222222222222,0.6622222222222223,0.8768888888888888,h2o,pygn_degree_cols_dim_16,pygn_degree,16,False,no_compression,16,False,NA
56,0.8315789473684211,0.8222222222222222,0.6622222222222223,0.8626666666666667,h2o,rolx_dim_32_umap_16_seed_0,rolx,32,True,umap,32,True,0
57,0.8210526315789474,0.8210526315789474,0.6466666666666666,0.8608888888888889,h2o,struc2vec_dim_32_umap_16_seed_2,struc2vec,32,True,umap,32,True,2
58,0.8210526315789474,0.8210526315789474,0.6466666666666666,0.866,h2o,bitcoin_otc_gf_umap_16_seed_0,graph_features,0,True,umap,0,True,0
59,0.8105263157894737,0.8200000000000001,0.6382425364652025,0.8740000000000001,h2o,struc2vec_dim_64_umap_16_seed_1,struc2vec,64,True,umap,64,True,1
60,0.8,0.8190476190476191,0.6371605331261071,0.8631111111111112,h2o,pygn_gf_cols_dim_128_umap_16_seed_0,pygn_gf,128,True,umap,128,True,0
61,0.8315789473684211,0.8181818181818183,0.6620629655131863,0.8982222222222223,h2o,bitcoin_otc_gf_nbrs_emb_umap_16_seed_1,graph_features,0,True,umap,0,True,1
62,0.8105263157894737,0.8163265306122449,0.6322700363151829,0.8795555555555555,h2o,rolx_dim_64_umap_16_seed_0,rolx,64,True,umap,64,True,0
63,0.8105263157894737,0.8148148148148148,0.6315180403388082,0.8802222222222222,h2o,rolx_dim_64_umap_16_seed_1,rolx,64,True,umap,64,True,1
64,0.8421052631578947,0.8148148148148148,0.6930173660737871,0.8842222222222221,h2o,pygn_degree_cols_dim_128_pca_16,pygn_degree,128,True,pca,128,False,NA
65,0.8315789473684211,0.8139534883720929,0.6631040005818652,0.8888888888888888,h2o,rolx_dim_64_umap_16_seed_2,rolx,64,True,umap,64,True,2
66,0.8315789473684211,0.8139534883720929,0.6653872032434425,0.8759999999999999,h2o,rolx_dim_16,rolx,16,False,no_compression,16,False,NA
67,0.8315789473684211,0.8125,0.673964029624366,0.8975555555555556,h2o,rolx_dim_32,rolx,32,False,no_compression,32,False,NA
68,0.8,0.8118811881188118,0.6202762064133787,0.8711111111111112,h2o,pygn_gf_cols_dim_64_umap_16_seed_1,pygn_gf,64,True,umap,64,True,1
69,0.8,0.8118811881188118,0.6202762064133787,0.8506666666666667,h2o,pygn_dim_32_pca_16,pygn,16,True,pca,16,False,NA
70,0.8105263157894737,0.8118811881188118,0.6205398924364077,0.8733333333333333,h2o,pygn_gf_cols_dim_64_pca_16,pygn_gf,64,True,pca,64,False,NA
71,0.7894736842105263,0.8113207547169811,0.6203105439205114,0.8748888888888889,h2o,pygn_dim_128_pca_16,pygn,16,True,pca,16,False,NA
72,0.8210526315789474,0.8089887640449439,0.6408550438014633,0.8691111111111112,h2o,pygn_gf_cols_dim_128_umap_16_seed_1,pygn_gf,128,True,umap,128,True,1
73,0.8210526315789474,0.8089887640449439,0.6408550438014633,0.8631111111111112,h2o,pygn_degree_cols_dim_32,pygn_degree,32,False,no_compression,32,False,NA
74,0.8,0.808080808080808,0.6138192437818617,0.8533333333333333,h2o,pygn_degree_cols_dim_64_umap_16_seed_0,pygn_degree,64,True,umap,64,True,0
75,0.8210526315789474,0.8045977011494253,0.64956083156751,0.8711111111111112,h2o,pygn_degree_cols_dim_128,pygn_degree,128,False,no_compression,128,False,NA
76,0.8105263157894737,0.8043478260869565,0.621394248173192,0.8626666666666667,h2o,pygn_gf_cols_dim_128,pygn_gf,128,False,no_compression,128,False,NA
77,0.7894736842105263,0.803921568627451,0.6024640760767093,0.8617777777777778,h2o,pygn_gf_cols_dim_16,pygn_gf,16,False,no_compression,16,False,NA
78,0.8,0.8037383177570094,0.6061042970612329,0.8435555555555555,h2o,pygn_gf_cols_dim_64_umap_16_seed_2,pygn_gf,64,True,umap,64,True,2
79,0.8105263157894737,0.8037383177570094,0.62,0.8648888888888889,h2o,pygn_gf_cols_dim_64_umap_16_seed_0,pygn_gf,64,True,umap,64,True,0
80,0.7789473684210526,0.8035714285714287,0.6132857433407976,0.8235555555555556,h2o,node2vec_dim_64_umap_16_seed_1,node2vec,64,True,umap,64,True,1
81,0.8105263157894737,0.8000000000000002,0.6205398924364077,0.8422222222222223,h2o,rolx_dim_8,rolx,8,False,no_compression,8,False,NA
82,0.7789473684210526,0.8,0.5934563810344247,0.8497777777777777,h2o,pygn_degree_cols_dim_64_umap_16_seed_1,pygn_degree,64,True,umap,64,True,1
83,0.7894736842105263,0.7999999999999999,0.5955432118425305,0.8346666666666667,h2o,pygn_gf_cols_dim_32_umap_16_seed_2,pygn_gf,32,True,umap,32,True,2
84,0.8210526315789474,0.7999999999999998,0.6454972243679028,0.8595555555555555,h2o,pygn_degree_cols_dim_64_umap_16_seed_2,pygn_degree,64,True,umap,64,True,2
85,0.8210526315789474,0.7999999999999998,0.6427372022149574,0.8611111111111112,h2o,pygn_degree_cols_dim_64_pca_16,pygn_degree,64,True,pca,64,False,NA
86,0.8210526315789474,0.7999999999999998,0.6427372022149574,0.8391111111111111,h2o,pygn_dim_64,pygn,64,False,no_compression,64,False,NA
87,0.8,0.7959183673469387,0.6174321360933329,0.8657777777777779,h2o,pygn_gf_cols_dim_32_umap_16_seed_1,pygn_gf,32,True,umap,32,True,1
88,0.8105263157894737,0.7954545454545455,0.6257438361277722,0.86,h2o,struc2vec_dim_64_umap_16_seed_2,struc2vec,64,True,umap,64,True,2
89,0.8105263157894737,0.7954545454545455,0.6205398924364077,0.83,h2o,pygn_dim_64_pca_16,pygn,16,True,pca,16,False,NA
